Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;displayprotection;displayother;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;sar-us;sar-eu;price;tbench;batlife;battalktime1;batmusicplayback1;batstandby1;gprstext;edge;optionalother
https://www.gsmarena.com/apple_ipad_3_wi_fi_+_cellular-4620.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg;Apple iPad 3 Wi-Fi + Cellular;Released 2012, March 16;662g, 9.4mm thickness;iOS 5.1, up to iOS 9.3.5;16GB/32GB/64GB storage, no card slot;81;1.3%;3,687,861 hits;"9.7""";1536x2048 pixels;1 GB RAM;Apple A5X;11560 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;4, 17 - AT&T;HSPA 42.2/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps;2012, March. Released 2012, March 16;Discontinued;241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in);662 g (1.46 lb);;Micro-SIM;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~65.1% screen-to-body ratio);1536 x 2048 pixels, 4:3 ratio (~264 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 5.1, upgradable to iOS 9.3.5;Apple A5X (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP4 (quad-core graphics);No;16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM;;5 MP, AF;;1080p@30fps;VGA, videocalling over Wi-Fi only;;480p@30fps;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;4.0, A2DP;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;;Non-removable Li-Po 11560 mAh battery (42.5 Wh);Black, White;A1430, A1403;;;About 400 EUR;;;Up to 9 h;;Up to 720 h;;;
https://www.gsmarena.com/apple_ipad_3_wi_fi-4621.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg;Apple iPad 3 Wi-Fi;Released 2012, March 16;652g, 9.4mm thickness;iOS 5.1, up to iOS 9.3.5;16GB/32GB/64GB storage, no card slot;96;1.9%;3,468,439 hits;"9.7""";1536x2048 pixels;1 GB RAM;Apple A5X;11560 mAh Li-Po;N/A;;;;2012, March. Released 2012, March 16;Discontinued;241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in);652 g (1.44 lb);;No;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~65.1% screen-to-body ratio);1536 x 2048 pixels, 4:3 ratio (~264 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 5.1, upgradable to iOS 9.3.5;Apple A5X (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP4 (quad-core graphics);No;16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM;;5 MP, AF;;1080p@30fps;VGA, videocalling over Wi-Fi only;;480p@30fps;Wi-Fi 802.11 a/b/g/n, dual-band;4.0, A2DP;No;;No;2.0;Accelerometer, gyro, compass;;Non-removable Li-Po 11560 mAh battery (42.5 Wh);Black, White;A1416;;;About 290 EUR;;;Up to 10 h;;Up to 720 h;No;No;
https://www.gsmarena.com/apple_iphone_4s-4212.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-4s-new.jpg;Apple iPhone 4s;Released 2011, October 14;140g, 9.3mm thickness;iOS 5, up to iOS 9.3.5;8GB/16GB/64GB storage, no card slot;841;3.9%;45,699,877 hits;"3.5""";640x960 pixels;512 MB RAM;Apple A5;1432 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;;HSPA 14.4/5.76 Mbps;2011, October 04;Available. Released 2011, October 14;115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in);140 g (4.94 oz);Glass front (Gorilla Glass), glass back, aluminum frame;Micro-SIM;Scratch-resistant glass back panel;IPS LCD capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~54.0% screen-to-body ratio);640 x 960 pixels, 3:2 ratio (~330 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS 5, upgradable to iOS 9.3.5;Apple A5 (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP2;No;8GB 512MB RAM, 16GB 512MB RAM, 32GB 512MB RAM, 64GB 512MB RAM;;"8 MP, f/2.4, 35mm (standard), 1/3.2"", 1.4µm, AF";LED flash, panorama, HDR;1080p@30fps;VGA, videocalling over Wi-Fi and 3G;;480p@30fps;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, LE;Yes, with A-GPS, GLONASS;;No;2.0;Accelerometer, gyro, proximity, compass;Siri natural language commands and dictation;Non-removable Li-Po 1432 mAh battery (5.3 Wh);Black, White;A1431, A1387;1.18 W/kg (head)     0.98 W/kg (body);0.99 W/kg (head)     0.99 W/kg (body);About 190 EUR;;;Up to 14 h (2G) / Up to 8 h (3G);Up to 40 h;Up to 200 h (2G) / Up to 200 h (3G);;;
https://www.gsmarena.com/apple_ipad_2_wi_fi_+_3g-3848.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg;Apple iPad 2 Wi-Fi + 3G;Released 2011, March;607g, 8.8mm thickness;iOS 4, up to iOS 9.3.5;16GB/32GB/64GB storage, no card slot;80;1.6%;5,811,896 hits;"9.7""";768x1024 pixels;512 MB RAM;Apple A5;6930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;;HSPA 14.4/2 Mbps;2011, March. Released 2011, March;Discontinued;241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in);607 g (1.34 lb);;Micro-SIM;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~65.1% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~132 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 4, upgradable to iOS 9.3.5;Apple A5 (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP2;No;16GB 512MB RAM, 32GB 512MB RAM, 64GB 512MB RAM;;0.7 MP;;720p@30fps;VGA;;;Wi-Fi 802.11 a/b/g/n, dual-band;2.1, A2DP, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;;Non-removable Li-Po 6930 mAh battery (25 Wh);Black, White;A1396, A1397;;1.19 W/kg (body);About 370 EUR;;;Up to 9 h;;Up to 720 h;;;
https://www.gsmarena.com/apple_ipad_2_wi_fi-3847.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg;Apple iPad 2 Wi-Fi;Released 2011, March;601g, 8.8mm thickness;iOS 4, up to iOS 9.3.5;16GB/32GB/64GB storage, no card slot;102;1.9%;2,372,330 hits;"9.7""";768x1024 pixels;512 MB RAM;Apple A5;6930 mAh Li-Po;N/A;;;;2011, March. Released 2011, March;Discontinued;241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in);601 g (1.32 lb);;No;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~65.1% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~132 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 4, upgradable to iOS 9.3.5;Apple A5 (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP2;No;16GB 512MB RAM, 32GB 512MB RAM, 64GB 512MB RAM;;0.7 MP;;720p@30fps;VGA;;;Wi-Fi 802.11 a/b/g/n, dual-band;2.1, A2DP, EDR;No;;No;2.0;Accelerometer, gyro, compass;;Non-removable Li-Po 6930 mAh battery (25 Wh);Black, White;A1395;;;About 200 EUR;;;Up to 10 h;;Up to 720 h;No;No;
https://www.gsmarena.com/apple_ipad_2_cdma-3849.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg;Apple iPad 2 CDMA;Released 2011, March;607g, 8.8mm thickness;iOS 4, up to iOS 9.2.1;16GB/32GB/64GB storage, no card slot;50;0.2%;607,214 hits;"9.7""";768x1024 pixels;512 MB RAM;Apple A5;6930 mAh Li-Po;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2011, March. Released 2011, March;Discontinued;241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in);607 g (1.34 lb);;Mini-SIM;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~65.1% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~132 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 4, upgradable to iOS 9.2.1;Apple A5 (45 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX543MP2;No;16GB 512MB RAM, 32GB 512MB RAM, 64GB 512MB RAM;;0.7 MP;;720p@30fps;VGA;;;Wi-Fi 802.11 a/b/g/n, dual-band;2.1, A2DP, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;iCloud cloud serviceMP3/WAV playerMP4/H.264 playerDocument viewer;Non-removable Li-Po 6930 mAh battery (25 Wh);Black, White;;;;About 200 EUR;;;;;;;;
https://www.gsmarena.com/apple_iphone_4-3275.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-4-ofic-final.jpg;Apple iPhone 4;Released 2010, June;137g, 9.3mm thickness;iOS 4, up to iOS 7.1.2;8GB/16GB/32GB storage, no card slot;528;2.7%;39,548,471 hits;"3.5""";640x960 pixels;512 MB RAM;Apple A4;1420 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;;HSPA 7.2/5.76 Mbps;2010, June. Released 2010, June;Discontinued;115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in);137 g (4.83 oz);Glass front (Gorilla Glass), glass back, stainless steel frame;Micro-SIM;Scratch-resistant glass back panel;IPS LCD capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~54.0% screen-to-body ratio);640 x 960 pixels, 3:2 ratio (~330 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS 4, upgradable to iOS 7.1.2;Apple A4 (45 nm);1.0 GHz Cortex-A8;PowerVR SGX535;No;8GB 512MB RAM, 16GB 512MB RAM, 32GB 512MB RAM;;"5 MP, f/2.8, 1/3.2"", 1.75µm, AF";LED flash, HDR;720p@30fps;VGA, videocalling over Wi-Fi only;;480p@30fps;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, proximity, compass;;Non-removable Li-Po 1420 mAh battery;Black, White;A1349, A1332;1.17 W/kg (head)     1.11 W/kg (body);0.93 W/kg (head)     0.74 W/kg (body);About 200 EUR;;;Up to 14 h (2G) / Up to 7 h (3G);Up to 40 h;Up to 300 h (2G) / Up to 300 h (3G);;;
https://www.gsmarena.com/apple_iphone_4_cdma-3716.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone4-cdma.jpg;Apple iPhone 4 CDMA;Released 2011, February;137g, 9.3mm thickness;iOS 4, up to iOS 7.1.1;16GB/32GB storage, no card slot;79;0.2%;2,722,415 hits;"3.5""";640x960 pixels;512 MB RAM;Apple A4;1420 mAh Li-Po;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2011, January. Released 2011, February;Discontinued;115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in);137 g (4.83 oz);;Micro-SIM;;IPS LCD capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~54.0% screen-to-body ratio);640 x 960 pixels, 3:2 ratio (~330 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS 4, upgradable to iOS 7.1.1;Apple A4 (45 nm);1.0 GHz Cortex-A8;PowerVR SGX535;No;16GB 512MB RAM, 32GB 512MB RAM;;5 MP, AF;LED flash, HDR;720p@30fps;Videocalling over Wi-Fi only;;;Wi-Fi 802.11 b/g/n;2.1, A2DP;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, proximity, compass;iCloud cloud serviceMP3/WAV playerMP4/H.264 playerDocument viewer;Non-removable Li-Po 1420 mAh battery;Black, White;;1.18 W/kg (head)     0.87 W/kg (body);;About 150 EUR;;;;;;;;
https://www.gsmarena.com/apple_ipad_wi_fi_+_3g-3827.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-original.jpg;Apple iPad Wi-Fi + 3G;Released 2010, March;730g, 13.4mm thickness;iOS 4, up to iOS 5.1.1;16GB/32GB/64GB storage, no card slot;70;0.5%;2,190,435 hits;"9.7""";768x1024 pixels;256 MB RAM;Apple A4;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA;2010, January. Released 2010, March;Discontinued;242.8 x 189.7 x 13.4 mm (9.56 x 7.47 x 0.53 in);730 g (1.61 lb);;Micro-SIM;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~63.3% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~132 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 4, upgradable to iOS 5.1.1;Apple A4 (45 nm);1.0 GHz Cortex-A8;PowerVR SGX535;No;16GB 256MB RAM, 32GB 256MB RAM, 64GB 256MB RAM;;No;;;;;;Wi-Fi 802.11 a/b/g/n, dual-band;2.1, A2DP, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, compass;;Non-removable Li-Po 6600 mAh battery (24.8 Wh);Silver;;;;About 410 EUR;;;;;;;;
https://www.gsmarena.com/apple_ipad_wi_fi-3828.php;https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-original.jpg;Apple iPad Wi-Fi;Released 2010, March;680g, 13.4mm thickness;iOS 4, up to iOS 5.1.1;16GB/32GB/64GB storage, no card slot;71;0.6%;1,253,373 hits;"9.7""";768x1024 pixels;256 MB RAM;Apple A4;;N/A;;;;2010, January. Released 2010, March;Discontinued;242.8 x 189.7 x 13.4 mm (9.56 x 7.47 x 0.53 in);680 g (1.50 lb);;No;;IPS LCD capacitive touchscreen, 16M colors;9.7 inches, 291.4 cm(~63.3% screen-to-body ratio);768 x 1024 pixels, 4:3 ratio (~132 ppi density);Scratch-resistant glass, oleophobic coating;;iOS 4, upgradable to iOS 5.1.1;Apple A4 (45 nm);1.0 GHz Cortex-A8;PowerVR SGX535;No;16GB 256MB RAM, 32GB 256MB RAM, 64GB 256MB RAM;;No;;;;;;Wi-Fi 802.11 a/b/g/n, dual-band;2.1, A2DP, EDR;No;;No;2.0;Accelerometer;MP3/WAV playerMP4/H.264 playerDocument viewer;Non-removable Li-Po 6600 mAh battery (24.8 Wh);Silver;;;;About 310 EUR;;;;;;No;No;
https://www.gsmarena.com/apple_iphone_3gs-2826.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-3gs-ofic.jpg;Apple iPhone 3GS;Released 2009, June;135g, 12.3mm thickness;iOS 3, up to iOS 6.1.6;8GB/16GB/32GB storage, no card slot;315;0.9%;20,341,867 hits;"3.5""";320x480 pixels;256 MB RAM;;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 7.2/0.384 Mbps;2009, June. Released 2009, June;Discontinued;115.5 x 62.1 x 12.3 mm (4.55 x 2.44 x 0.48 in);135 g (4.76 oz);;Mini-SIM;;TFT capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~50.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS 3, upgradable to iOS 6.1.6;;600 MHz Cortex-A8;PowerVR SGX535;No;8GB 256MB RAM, 16GB 256MB RAM, 32GB 256MB RAM;;3.15 MP, f/2.8, AF;;480p@30fps;No;;;Wi-Fi 802.11 b/g;2.1, A2DP (headset support only);Yes, with A-GPS;;No;2.0;Accelerometer, proximity, compass;iCloud cloud serviceMapsOrganizerTV-outAudio/video player/editorPhoto viewer/editorVoice command/dialPredictive text input;Non-removable Li-Ion battery;Black, White;A1325, A1303;0.26 W/kg (head)     0.79 W/kg (body);0.45 W/kg (head)     0.40 W/kg (body);About 110 EUR;;;Up to 12 h (2G) / Up to 5 h (3G);Up to 30 h;Up to 300 h;;;
https://www.gsmarena.com/apple_iphone_3g-2424.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone3g.jpg;Apple iPhone 3G;Released 2008, July;133g, 12.3mm thickness;iOS, up to iOS 4.2.1;8GB/16GB storage, no card slot;195;0.6%;14,188,251 hits;"3.5""";320x480 pixels;128 MB RAM;;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA;2008, June. Released 2008, July;Discontinued;115.5 x 62.1 x 12.3 mm (4.55 x 2.44 x 0.48 in);133 g (4.69 oz);;Mini-SIM;;TFT capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~50.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS, upgradable to iOS 4.2.1;;412 MHz ARM 11;PowerVR MBX;No;8GB 128MB RAM, 16GB 128MB RAM;;2 MP;;No;No;;;Wi-Fi 802.11b/g;2.0, A2DP (headset support only);Yes, with A-GPS;;No;2.0;Accelerometer, proximity;Audio/video playerTV-outOrganizerDocument viewerPhoto viewerPredictive text input;Non-removable Li-Ion battery;Black(8/16 GB), White (16 GB);;0.52 W/kg (head)     1.29 W/kg (body);0.56 W/kg (head)     0.23 W/kg (body);About 90 EUR;;;Up to 10 h;Up to 24 h;Up to 300 h;;;
https://www.gsmarena.com/apple_iphone-1827.php;https://fdn2.gsmarena.com/vv/bigpic/apple-iphone.gif;Apple iPhone;Released 2007, June;135g, 11.6mm thickness;iOS, up to iOS 3.1.3;16GB storage, no card slot;237;1.4%;14,135,366 hits;"3.5""";320x480 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;;2007, January. Released 2007, June;Discontinued;115 x 61 x 11.6 mm (4.53 x 2.40 x 0.46 in);135 g (4.76 oz);;Mini-SIM;;TFT capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~52.0% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Corning Gorilla Glass, oleophobic coating;;iOS, upgradable to iOS 3.1.3;;412 MHz ARM 11;PowerVR MBX;No;4/8/16GB;;2 MP;;No;No;;;Wi-Fi 802.11b/g;2.0 (headset support only);No;;No;2.0;Accelerometer, proximity;Google MapsAudio/video playerTV-outOrganizerDocument viewerPhoto viewerPredictive text input;Non-removable Li-Ion battery;Black;A1203;0.97 W/kg (head)     0.38 W/kg (body);0.97 W/kg (head)     0.69 W/kg (body);About 420 EUR;;;Up to 8 h;Up to 24 h;Up to 250 h;Yes;Yes;
