Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;price;batstandby1;battalktime1;memoryother;cam2features;bodyother;displayprotection;models;build;gprstext;edge;featuresother;displayother;optionalother;nfc;batmusicplayback1
https://www.gsmarena.com/blu_touch_book_7_0_lite-5201.php;https://fdn2.gsmarena.com/vv/bigpic/blu-tb-7-lite1.jpg;BLU Touch Book 7.0 Lite;Released 2012, November;340g, 10mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;3;N/A;122,542 hits;"7.0""";480x800 pixels;512 MB RAM;;3000 mAh Li-Ion;N/A;;;;2012, September. Released 2012, November;Discontinued;194 x 120 x 10 mm (7.64 x 4.72 x 0.39 in);340 g (11.99 oz);No;TFT capacitive touchscreen, 16M colors;7.0 inches, 139.5 cm(~59.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);Android 4.0 (Ice Cream Sandwich);;1.2 GHz Cortex-A8;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;VGA;;Yes;No;;Wi-Fi 802.11 a/b/g/n, dual-band;No;Yes;Stereo FM radio;miniUSB;Accelerometer;Non-removable Li-Ion 3000 mAh battery;Black, White;About 70 EUR;Up to 200 h;;;;;;;;No;No;;;;;
https://www.gsmarena.com/blu_dash_3_5-5023.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-35.jpg;BLU Dash 3.5;Released 2012, September;110g, 11.5mm thickness;Android 4.2;512MB 256MB RAM storage, microSDHC slot;14;N/A;292,616 hits;"3.5""";320x480 pixels;256 MB RAM;MT6572M;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;"HSDPA 850 / 1900 - D171a; 900 / 2100 - D171b";;HSPA 7.2/5.76 Mbps;2012, September. Released 2012, September;Discontinued;115 x 62 x 11.5 mm (4.53 x 2.44 x 0.45 in);110 g (3.88 oz);Dual SIM (Mini-SIM, dual stand-by);TFT capacitive touchscreen, 16M colors;3.5 inches, 36.5 cm(~51.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6572M (28 nm);Dual-core 1.0 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);512MB 256MB RAM;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer;Removable Li-Ion 1300 mAh battery;Black, White;About 70 EUR;Up to 700 h (2G) / Up to 500 h (3G);Up to 15 h (2G) / Up to 10 h (3G);;;;;;;;;MP3/AAC/WMA/WAV playerDivX/XviD/MP4/H.264/WMV playerDocument viewer/editorPhoto viewer/editor;;;;
https://www.gsmarena.com/blu_elite_3_8-4947.php;https://fdn2.gsmarena.com/vv/bigpic/blu-elite-38.jpg;BLU Elite 3.8;Released 2012, August;137g, 11.3mm thickness;Android 2.3, up to 4.0;1GB 512MB RAM storage, microSDHC slot;13;N/A;172,624 hits;"3.8""";480x800 pixels;512 MB RAM;Snapdragon S1;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D430a;;HSPA 7.2/5.76 Mbps;2012, July. Released 2012, August;Discontinued;120 x 60 x 11.3 mm (4.72 x 2.36 x 0.44 in);137 g (4.83 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;3.8 inches, 41.1 cm(~57.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~246 ppi density);Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich);Qualcomm MSM7227A Snapdragon S1;1.0 GHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);1GB 512MB RAM;5 MP, AF;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;Yes, with A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion 1600 mAh battery;Black, White;About 130 EUR;Up to 550 h (2G) / Up to 500 h (3G);Up to 20 h (2G) / Up to 10 h (3G);;;;;;;;;MP3/AAC/WMA/WAV playerDivX/XviD/MP4/H.264/WMV playerOrganizerDocument viewer/editorPhoto viewer/editorVoice memo/dial/commandsPredictive text input (Swype);;;;
https://www.gsmarena.com/blu_dash-4946.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash.jpg;BLU Dash;Released 2012, March;96g, 12mm thickness;Android 2.3;512MB 256MB RAM storage, microSDHC slot;11;N/A;155,918 hits;"2.8""";240x320 pixels;256 MB RAM;MT6573;1110 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;HSPA 7.2/5.76 Mbps;2011, December. Released 2012, March;Discontinued;103 x 56 x 12 mm (4.06 x 2.20 x 0.47 in);96 g (3.39 oz);Dual SIM (Mini-SIM);TFT capacitive touchscreen, 256K colors;2.8 inches, 24.3 cm(~42.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);650 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB 256MB RAM;2 MP;;Yes;Yes;;Wi-Fi 802.11 b/g/n;3.0, EDR;Yes;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion 1110 mAh battery;Black, Blue, White, Pink;About 70 EUR;Up to 800 h (2G) / Up to 600 h (3G);Up to 20 h (2G) / Up to 10 h (3G);;;;;;;;;MP3/AAC/WMA/WAV playerDivX/XviD/MP4/H.264/WMV playerOrganizerDocument viewer/editorPhoto viewer/editorVoice memo/dial/commandsPredictive text input (Swype);;;;
https://www.gsmarena.com/blu_hero-4945.php;https://fdn2.gsmarena.com/vv/bigpic/blu-hero.jpg;BLU Hero;Released 2011, December;90g, 13mm thickness;Feature phone;64MB ROM storage, microSDHC slot;9;N/A;98,176 hits;"2.8""";240x320 pixels;32 MB RAM;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, November. Released 2011, December;Discontinued;104 x 57 x 13 mm (4.09 x 2.24 x 0.51 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT resistive touchscreen, 256K colors;2.8 inches, 24.3 cm(~41.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 32MB RAM;1.3 MP;;Yes;No;;No;2.1, EDR;No;Stereo FM radio;microUSB;;Removable Li-Ion 950 mAh battery;Black, Blue, Pink, Brown, White, Green;About 40 EUR;Up to 600 h;Up to 12 h;;;;;;;Class 12;No;Analog TVFacebook, TwitterMP3/AAC/WMA/WAV playerMP4/H.264/WMV playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/blu_jenny_tv-4944.php;https://fdn2.gsmarena.com/vv/bigpic/blu-jenny-tv.jpg;BLU Jenny TV;Released 2012, August;88g, 14mm thickness;Feature phone;32MB ROM storage, microSDHC slot;8;N/A;108,365 hits;"2.4""";240x320 pixels;32 MB RAM;;820 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;2012, June. Released 2012, August;Discontinued;119 x 49 x 14 mm (4.69 x 1.93 x 0.55 in);88 g (3.10 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~30.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);32MB ROM, 32MB RAM;VGA;;Yes;No;;No;2.1;No;"FM radio; built-in antenna";microUSB;;Removable Li-Ion 820 mAh battery;White, Black, Red, Yellow, Blue;About 30 EUR;Up to 600 h;Up to 12 h;;;Flashlight;;;;Class 12;Class 12;Facebook, TwitterAnalog TVMP3/AAC/WMA/WAV playerMP4/H.264/WMV playerPredictive text input;;;;
https://www.gsmarena.com/blu_vivo_4_3-4901.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-4.jpg;BLU Vivo 4.3;Released 2012, September;120g, 9.3mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;29;N/A;464,737 hits;"4.3""";480x800 pixels;512 MB RAM;MT6577;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - D910i;;HSPA 7.2/5.76 Mbps;2012, July. Released 2012, September;Discontinued;128 x 66 x 9.3 mm (5.04 x 2.60 x 0.37 in);120 g (4.23 oz);Dual SIM (Mini-SIM, dual stand-by);Super AMOLED capacitive touchscreen, 16M colors;4.3 inches, 52.6 cm(~62.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;8 MP, AF;LED flash;720p;1.3 MP;;Wi-Fi 802.11 b/g;3.0;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion 1600 mAh battery;Black, White;About 170 EUR;Up to 780 h (2G) / Up to 640 h (3G);Up to 19 h 10 min (2G) / Up to 9 h 20 min (3G);;;;;;;;;MP3/AAC/WMA/WAV playerMP4/DivX/XviD/WMV/H.264 playerOrganizerDocument editorVoice memo/dial/commandsPredictive text input (Swype);;;;
https://www.gsmarena.com/blu_tank-4853.php;https://fdn2.gsmarena.com/vv/bigpic/blu-tank.jpg;BLU Tank;Released 2012, June;92g, 15mm thickness;Feature phone;16MB ROM storage, microSDHC slot;10;N/A;218,580 hits;"1.8""";128x160 pixels;32 MB RAM;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;2012, June. Released 2012, June;Discontinued;114 x 48 x 15 mm (4.49 x 1.89 x 0.59 in);92 g (3.25 oz);Dual SIM (Mini-SIM);TFT, 65K colors;1.8 inches, 10.2 cm(~18.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;microSDHC (dedicated slot);16MB ROM, 32MB RAM;VGA;;Yes;No;;No;2.1;No;Stereo FM radio;miniUSB;;Removable Li-Ion 1800 mAh battery;Electric Blue, Red, Yellow, White, All White, Pink;About 20 EUR;Up to 1720 h;Up to 16 h;;;Flashlight;;;;No  (Planned GPRS version for Q4 2012);No;MP3/AAC/WMA/WAV playerMP4/H.264/WMV playerBuilt-In FM AntennaPredictive text input;;;;
https://www.gsmarena.com/blu_jenny-4852.php;https://fdn2.gsmarena.com/vv/bigpic/blu-jenny.jpg;BLU Jenny;Released 2012, June;73g, 14mm thickness;Feature phone;16MB ROM storage, microSDHC slot;9;N/A;168,336 hits;"1.8""";128x160 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;2012, June. Released 2012, June;Discontinued;110 x 45 x 14 mm (4.33 x 1.77 x 0.55 in);73 g (2.57 oz);Dual SIM (Mini-SIM);TFT, 65K colors;1.8 inches, 10.2 cm(~20.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;microSDHC (dedicated slot);16MB ROM, 32MB RAM;VGA;;Yes;No;;No;2.1;No;Stereo FM radio;miniUSB;;Removable Li-Ion 900 mAh battery;White, Black, Red, Yellow, Blue;About 20 EUR;Up to 860 h;Up to 8 h;;;Flashlight;;;;No  (Planned GPRS version for Q4 2012);No;MP3/AAC/WMA/WAV playerMP4/H.264/WMV playerBuilt-In FM AntennaPredictive text input;;;;
https://www.gsmarena.com/blu_studio_5_3-4370.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5.3.jpg;BLU Studio 5.3;Released 2012, January;192g, 10.9mm thickness;Android 2.3;512MB 512MB RAM storage, microSDHC slot;16;N/A;607,999 hits;"5.3""";480x800 pixels;512 MB RAM;MT6573;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;HSDPA 850 / 1900 / 2100 - SIM 1;;HSPA 7.2/0.384 Mbps;2011, December. Released 2012, January;Discontinued;150 x 81 x 10.9 mm (5.91 x 3.19 x 0.43 in);192 g (6.77 oz);Dual SIM (Mini-SIM);TFT capacitive touchscreen, 16M colors;5.3 inches, 80.0 cm(~65.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~176 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);650 MHz Cortex-A9/ 800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB 512MB RAM;5 MP, AF;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion 2500 mAh battery;Black;About 170 EUR;Up to 700 h;Up to 8 h;;;;;;;;;MP3/AAC/WMA/WAV playerMP4/DivX/XviD/WMV/H.264 playerOrganizerVoice memo/dialPredictive text input;;;;
https://www.gsmarena.com/blu_touch_book_7_0-4224.php;https://fdn2.gsmarena.com/vv/bigpic/blu-touch-book-70.jpg;BLU Touch Book 7.0;Released 2011, December;382g, 13.2mm thickness;Android 2.2;512MB 512MB RAM storage, microSDHC slot;8;N/A;288,701 hits;"7.0""";480x800 pixels;512 MB RAM;Snapdragon S1;4250 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 7.2/5.76 Mbps;2011, August. Released 2011, December;Discontinued;197 x 120 x 13.2 mm (7.76 x 4.72 x 0.52 in);382 g (13.47 oz);Mini-SIM;TFT capacitive touchscreen;7.0 inches, 139.5 cm(~59.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);Android 2.2 (Froyo);Qualcomm MSM7227-T Snapdragon S1;800 MHz ARM 11;Adreno 200;microSDHC (dedicated slot);512MB 512MB RAM;3.15 MP;;Yes;VGA;;Wi-Fi 802.11 b/g/n;2.1, A2DP;Yes;Stereo FM radio;microUSB;Accelerometer;Non-removable Li-Ion 4250 mAh battery;Black;About 120 EUR;Up to 500 h;Up to 12 h;;;;;;;;;MP3,AAC,WMA,WAV playerMP4/H.264 playerOffice document viewerOrganizerPredictive text input;;;;
https://www.gsmarena.com/blu_neo_pro-4195.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-slide.jpg;BLU Neo Pro;Released Exp. release 2012, Q1;120g, 16.5mm thickness;Feature phone;1GB ROM storage, microSDHC slot;8;N/A;96,341 hits;"2.8""";240x320 pixels;256 MB RAM;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, August. Released Exp. release 2012, Q1;Discontinued;101 x 55 x 16.5 mm (3.98 x 2.17 x 0.65 in);120 g (4.23 oz);Mini-SIM;TFT capacitive touchscreen, 256K colors;2.8 inches, 24.3 cm(~43.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);1GB ROM, 256MB RAM;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 900 mAh battery;Black, Red, Blue, Silver;;Up to 200 h;Up to 3 h;;;;;;;Class 10;Yes;FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_neo_xt-4162.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-xt.jpg;BLU Neo XT;Released 2012, Q1;120g, 12.8mm thickness;Feature phone;1GB ROM storage, microSDHC slot;7;N/A;97,999 hits;"3.0""";240x400 pixels;256 MB RAM;;820 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, August. Released 2012, Q1;Discontinued;96 x 58 x 12.8 mm (3.78 x 2.28 x 0.50 in);120 g (4.23 oz);Mini-SIM;TFT capacitive touchscreen, 256K colors;3.0 inches, 25.6 cm(~46.0% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);1GB ROM, 256MB RAM;3.15 MP;LED flash;Yes;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 820 mAh battery;Black;About 70 EUR;Up to 150 h;Up to 1 h 30 min;;;;;;;Class 10;Yes;Analog TV (S290T only)FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_neo-4163.php;https://fdn2.gsmarena.com/vv/bigpic/blu-neo-new.jpg;BLU Neo;Released 2012, Q1;120g, 12.8mm thickness;Feature phone;256MB ROM storage, microSDHC slot;9;N/A;106,763 hits;"2.8""";240x320 pixels;64 MB RAM;;820 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, August. Released 2012, Q1;Discontinued;96 x 54 x 12.8 mm (3.78 x 2.13 x 0.50 in);120 g (4.23 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.8 inches, 24.3 cm(~46.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);256MB ROM, 64MB RAM;2 MP;;Yes;No;;No;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 820 mAh battery;Black, Red, Blue, Silver;About 70 EUR;Up to 150 h;Up to 1 h 30 min;;;;;;;Class 10;No;Analog TV (S230T only)FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deco_pro-4165.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deco-pro.jpg;BLU Deco Pro;Released 2011, Q3;75g, 12.5mm thickness;Feature phone;1GB ROM storage, microSDHC slot;7;N/A;96,132 hits;"2.6""";320x240 pixels;256 MB RAM;;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;108.5 x 64 x 12.5 mm (4.27 x 2.52 x 0.49 in);75 g (2.65 oz);Mini-SIM;TFT capacitive touchscreen, 256K colors;2.6 inches, 20.9 cm(~30.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~154 ppi density);;;;;microSDHC (dedicated slot);1GB ROM, 256MB RAM;3.2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP;No;FM radio;microUSB;;Removable Li-Ion 1200 mAh battery;Black, White;About 60 EUR;Up to 250 h;Up to 3 h 30 min;;;;;;;Class 10;Yes;FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deco_xt-4166.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deco-xt.jpg;BLU Deco XT;Released 2011, Q3;75g, 12.5mm thickness;Feature phone;1GB ROM storage, microSDHC slot;7;N/A;95,598 hits;"2.31""";320x240 pixels;256 MB RAM;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;103 x 57.6 x 12.5 mm (4.06 x 2.27 x 0.49 in);75 g (2.65 oz);Mini-SIM;TFT, 256K colors;2.31 inches, 16.5 cm(~27.9% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~173 ppi density);;;;;microSDHC (dedicated slot);1GB ROM, 256MB RAM;2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP;No;FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Black, White;About 70 EUR;Up to 200 h;Up to 3 h;;;;;;;Class 10;Yes;Analog TV (Q290T only)FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deco-4167.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deco.jpg;BLU Deco;Released 2011, Q3;73g, 12.5mm thickness;Feature phone;256MB ROM storage, microSDHC slot;6;N/A;77,287 hits;"2.31""";320x240 pixels;64 MB RAM;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;103 x 57.6 x 12.5 mm (4.06 x 2.27 x 0.49 in);73 g (2.57 oz);Mini-SIM;TFT, 256K colors;2.31 inches, 16.5 cm(~27.9% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~173 ppi density);;;;;microSDHC (dedicated slot);256MB ROM, 64MB RAM;2 MP;;Yes;No;;No;2.1, A2DP;No;FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Black, White, Orange;;Up to 200 h;Up to 3 h;;;;;;;Class 10;No;Analog TV (Q260T only)FacebookMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deco_mini-4168.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deco-mini.jpg;BLU Deco Mini;Released 2011, Q3;75g, 13.5mm thickness;Feature phone;64MB ROM storage, microSDHC slot;8;N/A;108,781 hits;"2.0""";220x176 pixels;32 MB RAM;;850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;99.3 x 55.9 x 13.5 mm (3.91 x 2.20 x 0.53 in);75 g (2.65 oz);Mini-SIM;TFT, 65K colors;2.0 inches, 12.6 cm(~22.7% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 32MB RAM;1.3 MP;;Yes;No;;No;2.1, A2DP;No;FM radio;microUSB;;Removable Li-Ion 850 mAh battery;Yellow, Green, Orange, White, Electric Blue, Fucsia, Black;About 30 EUR;Up to 168 h;Up to 3 h;;;;;;;Class 10;No;Music playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_electro-4169.php;https://fdn2.gsmarena.com/vv/bigpic/blu-electro.jpg;BLU Electro;Released 2011, Q3;68g, 13.5mm thickness;Feature phone;128MB ROM storage, microSDHC slot;9;N/A;95,385 hits;"2.2""";240x320 pixels;64 MB RAM;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;104 x 53 x 13.5 mm (4.09 x 2.09 x 0.53 in);68 g (2.40 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~27.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);128MB ROM, 64MB RAM;1.3 MP;;Yes;No;;No;2.1, A2DP;No;FM radio;microUSB;;Removable Li-Ion 1050 mAh battery;Orange, Pink, Violet, Cyan;About 40 EUR;Up to 288 h;Up to 8 h;;;;;;;Class 12;No;Analog TVMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deejay_touch-4171.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deejay-touch.jpg;BLU Deejay Touch;Released 2011, Q3;70g, 13.5mm thickness;Feature phone;256MB ROM storage, microSDHC slot;9;N/A;82,255 hits;"2.6""";240x320 pixels;64 MB RAM;;750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;96 x 56.2 x 13.5 mm (3.78 x 2.21 x 0.53 in);70 g (2.47 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;2.6 inches, 20.9 cm(~38.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;;microSDHC (dedicated slot);256MB ROM, 64MB RAM;1.3 MP;;Yes;No;;No;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 750 mAh battery;Black, Pink, Light blue, Purple, Violet, Silver;About 40 EUR;Up to 72 h;Up to 3 h 30 min;;;Flashlight;;;;Class 12;No;Analog TV (S210T only)Facebook, Twitter, eBuddyMusic playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_spark-4170.php;https://fdn2.gsmarena.com/vv/bigpic/blu-spark.jpg;BLU Spark;Released 2011, Q3;59g, 15mm thickness;Feature phone;64MB ROM storage, microSDHC slot;8;N/A;124,244 hits;"2.4""";240x320 pixels;32 MB RAM;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;92 x 52 x 15 mm (3.62 x 2.05 x 0.59 in);59 g (2.08 oz);Mini-SIM;TFT touchscreen, 256K colors;2.4 inches, 17.8 cm(~37.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 32MB RAM;1.3 MP;;Yes;No;;No;Yes;No;Stereo FM radio;microUSB;;Removable Li-Ion 900 mAh battery;Coffee, Violet, Pink, Green, Cyan;About 40 EUR;Up to 260 h;Up to 3 h;;;;;;;Class 12;No;Music playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_deejay_flip-4172.php;https://fdn2.gsmarena.com/vv/bigpic/blu-deejay-flip.jpg;BLU Deejay Flip;Released 2011, Q3;70g, 18mm thickness;Feature phone;64MB ROM storage, microSDHC slot;7;N/A;83,475 hits;"2.0""";176x220 pixels;32 MB RAM;;700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;92 x 44.5 x 18 mm (3.62 x 1.75 x 0.71 in);70 g (2.47 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~30.7% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 32MB RAM;1.3 MP;;Yes;No;;No;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 700 mAh battery;Blue, Red, Purple, Green, Yellow;;Up to 600 h;Up to 6 h;;;;;;;Class 10;No;Music playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_tattoo_mini-4173.php;https://fdn2.gsmarena.com/vv/bigpic/blu-tattoo-mini.jpg;BLU Tattoo Mini;Released 2011, Q3;54g, 13mm thickness;Feature phone;64MB ROM storage, microSDHC slot;6;N/A;100,193 hits;"2.0""";220x176 pixels;32 MB RAM;;750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in);54 g (1.90 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~23.1% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 32MB RAM;1.3 MP;;Yes;No;;No;2.1, A2DP;No;Stereo FM radio;microUSB;;Removable Li-Ion 750 mAh battery;Silver, Pink;About 30 EUR;Up to 600 h;Up to 6 h;;;Flashlight;;;;Class 10;No;Analog TV (Q190T only)Music playerVideo playerOrganizer;;;;
https://www.gsmarena.com/blu_samba_elite-4174.php;https://fdn2.gsmarena.com/vv/bigpic/blu-samba-elite.jpg;BLU Samba Elite;Released 2011, Q3;69g, 13.5mm thickness;Feature phone;256MB ROM storage, microSDHC slot;7;N/A;81,154 hits;"2.0""";160x128 pixels;64 MB RAM;;750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2011, July. Released 2011, Q3;Discontinued;102 x 56 x 13.5 mm (4.02 x 2.20 x 0.53 in);69 g (2.43 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~22.0% screen-to-body ratio);160 x 128 pixels (~102 ppi density);;;;;microSDHC (dedicated slot);256MB ROM, 64MB RAM;2 MP;;Yes;No;;No;2.1, A2DP;No;FM radio;miniUSB;;Removable Li-Ion 750 mAh battery;Black, Silver, Grey, Pink, Blue, Violet;About 50 EUR;Up to 140 h;Up to 3 h 30 min;;;;;;;Class 10;No;Analog TV (Q210T only)BLU MailMusic playerVideo playerOrganizer;;;;
