Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;displayprotection;displayother;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;tbench;batlife;batstandby1;battalktime1;featuresother;bodyother;batmusicplayback1;gprstext;edge;sar-us;sar-eu
https://www.gsmarena.com/asus_transformer_pad_tf300tg-5337.php;https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg;Asus Transformer Pad TF300TG;Released 2012;635g, 9.9mm thickness;Android 4.0, Waveshare UI;16GB/32GB storage, microSDHC;8;N/A;180,871 hits;"10.1""";1280x800 pixels;1 GB RAM;Nvidia Tegra 3 T30L;;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 2100;;HSPA 21.1/5.76 Mbps;2012. Released 2012;Discontinued;263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in);635 g (1.40 lb);;Yes;LED-backlit IPS LCD capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~62.2% screen-to-body ratio);1280 x 800 pixels, 16:10 ratio (~149 ppi density);;;Android 4.0 (Ice Cream Sandwich), Waveshare UI;Nvidia Tegra 3 T30L;Quad-core 1.2 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);16GB 1GB RAM, 32GB 1GB RAM;;8 MP, AF;;1080p@30fps;1.2 MP;;;;Wi-Fi 802.11 b/g/n;3.0, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (22 Wh);Royal Blue, Iceberg White, Torch Red;;;;;;Up to 9 h 30 min (multimedia);HDMI port;Optional mobile dock with standard QWERTY keyboard and trackpad;;;;;
https://www.gsmarena.com/asus_transformer_pad_tf300t-4596.php;https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg;Asus Transformer Pad TF300T;Released 2012, April;635g, 9.9mm thickness;Android 4.0, up to 4.2;16GB/32GB storage, microSDHC;26;0.1%;781,937 hits;"10.1""";1280x800 pixels;1 GB RAM;Nvidia Tegra 3 T30L;;N/A;;;;2012, February. Released 2012, April;Discontinued;263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in);635 g (1.40 lb);;No;IPS LCD, capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~62.2% screen-to-body ratio);1280 x 800 pixels, 16:10 ratio (~149 ppi density);;ASUS Waveshare UI;Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean);Nvidia Tegra 3 T30L;Quad-core 1.2 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);16GB 1GB RAM, 32GB 1GB RAM;;8 MP, AF;;1080p@30fps;1.2 MP;;;;Wi-Fi 802.11 b/g/n;3.0, EDR;Yes;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (22 Wh);Royal Blue, Iceberg White, Torch Red;;About 290 EUR;;;;Up to 10 h (multimedia);HDMI portMP3/WAV/WMA/AAC playerMP4/H.264 playerDocument editorOrganizerVoice memo/dialPhoto viewer/editorPredictive text input (Swype);Optional mobile dock with standard QWERTY keyboard and trackpad;;No;No;;
https://www.gsmarena.com/asus_transformer_pad_infinity_700-4606.php;https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg;Asus Transformer Pad Infinity 700;Released 2012, July;598g, 8.5mm thickness;Android 4.0, up to 4.2.1;32GB/64GB storage, microSDHC;29;N/A;419,750 hits;"10.1""";1920x1200 pixels;1 GB RAM;Nvidia Tegra 3 T33;;N/A;;;;2012, February. Released 2012, July;Discontinued;263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in);598 g (1.32 lb);;No;Super IPS+ LCD, capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~62.2% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~224 ppi density);Corning Gorilla Glass 2;ASUS Waveshare UI;Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean);Nvidia Tegra 3 T33;Quad-core 1.6 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);32GB 1GB RAM, 64GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;2 MP;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0, A2DP, EDR;Yes;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (25 Wh);Amethyst Gray, Champagne Gold;;About 340 EUR;;;;Up to 9 h 30 min (multimedia);HDMI portMP3/WAV/WMA/AAC playerMP4/H.264 playerPolaris Office editorPhoto viewer/editorOrganizerPredictive text input;Optional mobile dock with standard QWERTY keyboard and trackpad;;No;No;;
https://www.gsmarena.com/asus_memo-4422.php;https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-memo.jpg;Asus Memo;Released 2012, September;389g, 12mm thickness;Android 4.0.1;16GB/32GB storage, no card slot;12;N/A;305,540 hits;"7.0""";800x1280 pixels;1 GB RAM;Snapdragon S3;4400 mAh Li-Po;N/A;;;;2012, January. Released 2012, September;Discontinued;199 x 117 x 12 mm (7.83 x 4.61 x 0.47 in);389 g (13.72 oz);;No;IPS LCD, capacitive touchscreen, 16M colors;7.0 inches, 142.1 cm(~61.0% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~216 ppi density);;;Android 4.0.1 (Ice Cream Sandwich);Qualcomm MSM8260 Snapdragon S3;Dual-core 1.2 GHz Scorpion;Adreno 220;No;16GB 1GB RAM, 32GB 1GB RAM;;5 MP, AF;;1080p@30fps;1.2 MP;;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, proximity, compass;Removable Li-Po 4400 mAh battery;Black;;About 170 EUR;;;Up to 300 h;Up to 9 h;HDMI portMP3/WAV/WMA/AAC playerMP4/H.264 playerDocument viewerOrganizerPredictive text input;;;No;No;;
https://www.gsmarena.com/asus_transformer_prime_tf700t-4421.php;https://fdn2.gsmarena.com/vv/bigpic/Asus-Transformer-Prime-TF700T.jpg;Asus Transformer Prime TF700T;Released 2012, July;598g, 8.5mm thickness;Android 4.0;32GB/64GB storage, microSDHC;23;0.1%;550,957 hits;"10.1""";1920x1200 pixels;1 GB RAM;Nvidia Tegra 3 T33;;N/A;;;;2012, January. Released 2012, July;Discontinued;263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in);598 g (1.32 lb);;No;Super IPS+ LCD, capacitive touchscreen, 16M colors;10.1 inches, 295.8 cm(~62.2% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~224 ppi density);Corning Gorilla Glass 2;ASUS Waveshare UI;Android 4.0 (Ice Cream Sandwich);Nvidia Tegra 3 T33;Quad-core 1.6 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);32GB 1GB RAM, 64GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;2 MP;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0, A2DP, EDR;Yes;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (25 Wh);Silver, Purple;;About 400 EUR;;;;Up to 9 h 30 min (multimedia);HDMI portMP3/WAV/WMA/AAC playerMP4/H.264 playerPolaris Office editorPhoto viewer/editorOrganizerPredictive text input;Optional mobile dock with standard QWERTY keyboard and trackpad;;No;No;;
https://www.gsmarena.com/asus_transformer_prime_tf201-4322.php;https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-transformer-prime.jpg;Asus Transformer Prime TF201;Released 2011, December;586g, 8.3mm thickness;Android 3.2, up to 4.0;32GB/64GB storage, microSDHC;18;0.1%;757,422 hits;"10.1""";1280x800 pixels;1 GB RAM;Nvidia Tegra 3;;N/A;;;;2011, October. Released 2011, December;Discontinued;263 x 180.8 x 8.3 mm (10.35 x 7.12 x 0.33 in);586 g (1.29 lb);;No;Super IPS+ LCD, capacitive touchscreen;10.1 inches, 295.8 cm(~62.2% screen-to-body ratio);1280 x 800 pixels, 16:10 ratio (~149 ppi density);Corning Gorilla Glass;ASUS Waveshare UI;Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich);Nvidia Tegra 3;Quad-core 1.3 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);32GB 1GB RAM, 64GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;1.2 MP;;;SRS audio;Wi-Fi 802.11 b/g/n;Yes;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (25 Wh);Amethyst Gray, Champagne Gold;;About 350 EUR;;;Up to 300 h;Up to 12 h;HDMI portMP3/WAV/WMA/AAC playerMP4/H.264 playerDocument editorOrganizerVoice memoPredictive text input;;;No;No;;
https://www.gsmarena.com/asus_padfone-3965.php;https://fdn2.gsmarena.com/vv/bigpic/asus-padfone1.jpg;Asus PadFone;Released 2012, June;129g, 9.2mm thickness;Android 4.0, up to 4.1;16GB/32GB/64GB storage, microSDHC;32;N/A;1,038,252 hits;"4.3""";540x960 pixels;1 GB RAM;Snapdragon S4 Plus;1520 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2012, February. Released 2012, June;Discontinued;128 x 65.4 x 9.2 mm (5.04 x 2.57 x 0.36 in);129 g (4.55 oz);;Mini-SIM;Super AMOLED capacitive touchscreen, 16M colors;4.3 inches, 51.0 cm(~60.9% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Corning Gorilla Glass;;Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean);Qualcomm MSM8260A Snapdragon S4 Plus;Dual-core 1.5 GHz Krait;Adreno 225;microSDHC (dedicated slot);16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;VGA;;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;Yes, with A-GPS;;No;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion 1520 mAh battery;Black;;About 300 EUR;;;Up to 360 h (2G) / Up to 370 h (3G);Up to 15 h 40 min (2G) / Up to 8 h (3G);MP3/WAV/eAAC+ playerMP4/H.264 playerOrganizerDocument viewerPhoto viewer/editorVoice memo/dialPredictive text input (Swype);Optional Padfone Station with 10.1 inches display, 1280 x 800 pixels.273 x 176.9 x 13.55 mm @ 724 g, 6600 mAh battery.;;;;;
https://www.gsmarena.com/asus_transformer_tf101-3936.php;https://fdn2.gsmarena.com/vv/bigpic/asus-transformer.jpg;Asus Transformer TF101;Released 2011, April;680g, 13mm thickness;Android 3.0, 3.2, up to 4.0;16GB/32GB storage, microSDHC;29;0.1%;1,117,941 hits;"10.1""";1280x800 pixels;1 GB RAM;Nvidia Tegra 2 T20;;N/A;;;;2011, January. Released 2011, April;Discontinued;271 x 171 x 13 mm (10.67 x 6.73 x 0.51 in);680 g (1.50 lb);;No;LED-backlit IPS LCD, capacitive touchscreen;10.1 inches, 295.8 cm(~63.8% screen-to-body ratio);1280 x 800 pixels, 16:10 ratio (~149 ppi density);Scratch-resistant glass;ASUS Waveshare UI;Android 3.0 (Honeycomb), 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich);Nvidia Tegra 2 T20;Dual-core 1.0 GHz Cortex-A9;ULP GeForce;microSDHC (dedicated slot);16GB 1GB RAM, 32GB 1GB RAM;;5 MP, AF;;Yes;1.2 MP;;;SRS audio;Wi-Fi 802.11b/g/n;2.1, A2DP, EDR;Yes, with A-GPS;;No;2.0;Accelerometer, gyro, compass;Non-removable Li-Po battery (24.4 Wh);Black;;About 280 EUR;;;;Up to 9 h 30 min (multimedia);mini HDMI portMP3/MP4 playerPolaris Office 3.0 editorOrganizerPredictive text input;;;No;No;;
https://www.gsmarena.com/asus_p835-2727.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p835.jpg;Asus P835;Released 2009, May;148g, 13.8mm thickness;Microsoft Windows Mobile 6.1 Professional;4GB 288MB RAM storage, microSDHC slot;11;N/A;368,508 hits;"3.5""";480x800 pixels;288 MB RAM;MSM7201A;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 1900 / 2100;;HSPA 7.2/2 Mbps;2009, March. Released 2009, May;Discontinued;115 x 59 x 13.8 mm (4.53 x 2.32 x 0.54 in);148 g (5.22 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;3.5 inches, 34.9 cm(~51.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~267 ppi density);;;Microsoft Windows Mobile 6.1 Professional;Qualcomm MSM7201A;528 MHz ARM 11;;microSDHC (dedicated slot);4GB 288MB RAM;;5 MP, AF;;Yes;Yes;;;;Wi-Fi 802.11b/g;2.0, A2DP;Yes, with A-GPS;;No;2.0;;Removable Li-Ion 1100 mAh battery;Black;;About 400 EUR;;;Up to 350 h;Up to 6 h;Pocket OfficeOrganizerMP3/MP4 player;;;;;;
https://www.gsmarena.com/asus_e600-3696.php;https://fdn2.gsmarena.com/vv/bigpic/asus-e600.jpg;Asus E600;Cancelled;13.5mm thickness;Microsoft Windows Phone 7;No card slot;10;N/A;161,243 hits;"4.0""";480x800 pixels; ;;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;Exp. announcement  2011;Cancelled;122 x 60 x 13.5 mm (4.80 x 2.36 x 0.53 in);-;;Mini-SIM;TFT touchscreen, 256K colors;4.0 inches, 45.5 cm(~62.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;;Microsoft Windows Phone 7;;;;No;;;5 MP;LED flash;Yes;No;;;;Wi-Fi 802.11 b/g;2.1, A2DP;Yes, with A-GPS;;;microUSB 2.0;Accelerometer;Removable Li-Ion 1300 mAh battery;Black;;;;;;;MP3/WAV/WMA/eAAC+ playerMP4/WMV/H.264 playerDocument viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;
https://www.gsmarena.com/asus_p565-2606.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p565.jpg;Asus P565;Released 2009, May;120g, 16mm thickness;Microsoft Windows Mobile 6.1 Professional;128MB RAM storage, microSD slot;10;N/A;270,974 hits;"2.8""";480x640 pixels;128 MB RAM;;1300 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2008, November. Released 2009, May;Discontinued;102 x 60.5 x 16 mm (4.02 x 2.38 x 0.63 in);120 g (4.23 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~39.3% screen-to-body ratio);480 x 640 pixels, 4:3 ratio (~286 ppi density);;;Microsoft Windows Mobile 6.1 Professional;;800 MHz Marvell TavorP;;microSD (dedicated slot);128MB RAM, 256MB ROM;;3.15 MP, AF;;320p@24fps;VGA videocall camera;;;;Wi-Fi 802.11b/g;2.0, A2DP;Yes, SiRF Star III chipset;;No;1.1;;Removable Li-Ion 1300 mAh battery;Black;;About 440 EUR;;;Up to 300 h;Up to 4 h;MP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerWorld ClockPocket OfficeBusiness card scannerPredictive text input;;;;;;
https://www.gsmarena.com/asus_p552w-2519.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p552w.jpg;Asus P552w;Released 2008;105g, 14.5mm thickness;Microsoft Windows Mobile 6.1 Professional;128MB RAM storage, microSD slot;9;N/A;293,948 hits;"2.8""";240x320 pixels;128 MB RAM;;1100 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2008, September. Released 2008;Discontinued;102 x 60.5 x 14.5 mm (4.02 x 2.38 x 0.57 in);105 g (3.70 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~39.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;Microsoft Windows Mobile 6.1 Professional;;Marvell Tavor 624 MHz;;microSD (dedicated slot);128MB RAM, 256MB ROM;;2 MP;;320p@24fps;No;;;;Wi-Fi 802.11b/g;2.0, A2DP;Yes, SiRF Star III chipset;;No;2.0;;Removable Li-Ion 1100 mAh battery;Black, White;;About 370 EUR;;;Up to 300 h;Up to 5 h;MP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerWorld ClockPocket Office;;;;;;
https://www.gsmarena.com/asus_p320-2347.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p320.jpg;Asus P320;Released 2008, April;105g, 13mm thickness;Microsoft Windows Mobile 6.1 Professional;64MB RAM storage, microSD slot;11;N/A;551,824 hits;"2.6""";240x320 pixels;64 MB RAM;TI OMAP 850;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2008, March. Released 2008, April;Discontinued;99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in);105 g (3.70 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.6 inches, 20.9 cm(~38.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;Microsoft Windows Mobile 6.1 Professional;TI OMAP 850;200 MHz ARM926EJ-S;;microSD (dedicated slot);64MB RAM, 128MB ROM;;2 MP, AF;;Yes;No;;;;Wi-Fi 802.11b/g;2.0, A2DP;Yes;;No;2.0;;Removable Li-Ion 1100 mAh battery;;;About 410 EUR;;;;;MP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerWorld ClockPocket OfficeFile Manager;;;Class 10;Class 10;0.41 W/kg (head)     0.19 W/kg (body);
https://www.gsmarena.com/asus_m930-2322.php;https://fdn2.gsmarena.com/vv/bigpic/asus-m930.jpg;Asus M930;Released 2008, September;158g, 18.7mm thickness;Microsoft Windows Mobile 6 Standard;256MB 64MB RAM storage, microSD slot;8;N/A;269,175 hits;"2.6""";240x400 pixels;64 MB RAM;TI OMAP 2431;1100 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2008, February. Released 2008, September;Discontinued;113 x 54 x 18.7 mm (4.45 x 2.13 x 0.74 in);158 g (5.57 oz);;Mini-SIM;TFT, 65K colors;2.6 inches, 19.2 cm(~31.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~179 ppi density);;- Second external 2-inch QVGA 65K TFT display;Microsoft Windows Mobile 6 Standard;TI OMAP 2431;450 MHz ARM 1136;;microSD (dedicated slot);256MB 64MB RAM;;2 MP;;Yes;VGA videocall camera;;;;Wi-Fi 802.11b/g;2.0, A2DP;No;;No;2.0;;Removable Li-Ion 1100 mAh battery;Black;;About 380 EUR;;;Up to 200 h;Up to 4 h;J2ME (CLDC 1.1 + MIDP2.0)Pocket OfficeRemote presenterMP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerWorld ClockFile ManagerVoice dial;;;;;;
https://www.gsmarena.com/asus_p550-2193.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p550.jpg;Asus P550;Released 2008;188g, 16.5mm thickness;Microsoft Windows Mobile 6.0 Professional;256MB 64MB RAM storage, miniSD slot;9;N/A;301,404 hits;"3.5""";240x320 pixels;64 MB RAM;;1530 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;;Yes, 384 kbps;2007, December. Released 2008;Discontinued;121 x 70 x 16.5 mm (4.76 x 2.76 x 0.65 in);188 g (6.63 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;3.5 inches, 37.9 cm(~44.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~114 ppi density);;;Microsoft Windows Mobile 6.0 Professional;;Marvell PXA270M 520 MHz;;miniSD, miniSDHC;256MB 64MB RAM;;2 MP;;Yes;No;;;;Wi-Fi 802.11 b/g;2.0;Yes, SiRF Star III chipset;;No;1.1;;Removable Li-Ion 1530 mAh battery;Silver;;About 220 EUR;;;Up to 350 h;Up to 5 h;Pocket OfficeMP3/WMA/AAC/AAC+ playerOrganizerVoice memo;;;;;;
https://www.gsmarena.com/asus_p750-2170.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p750.gif;Asus P750;Released 2008, April;130g, 17.4mm thickness;Microsoft Windows Mobile 6.0 Professional;64MB RAM storage, microSD slot;13;N/A;574,821 hits;"2.6""";240x320 pixels;64 MB RAM;;1300 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2007, October. Released 2008, April;Discontinued;113 x 58 x 17.4 mm (4.45 x 2.28 x 0.69 in);130 g (4.59 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.6 inches, 20.9 cm(~31.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;Microsoft Windows Mobile 6.0 Professional;;Marvell PXA270M 520 MHz;;microSD (dedicated slot);64MB RAM, 256MB ROM;Marvell PXA270M 520 MHz;3.15 MP, AF;;Yes;VGA videocall camera;;;2.5 mm audio jack;Wi-Fi 802.11 b/g;2.0, A2DP;Yes, SiRF Star III chipset;;No;1.1;;Removable Li-Ion 1300 mAh battery;Black;;About 330 EUR;;;Up to 240 h;Up to 6 h;MP4/MP3/WMA/AAC/AAC+/3GP playerRemote PresenterBusiness card scannerLocation CourierBackupUr Time on Home ScreenAuto CleanerPocket OfficeVoice Recognition;;;;;;
https://www.gsmarena.com/asus_p527-2123.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p527.gif;Asus P527;Released 2008, October;125g, 15.4mm thickness;Microsoft Windows Mobile 6.0 Professional;128MB 64MB RAM storage, microSD slot;8;N/A;337,610 hits;"2.6""";240x320 pixels;64 MB RAM;TI OMAP 850;;GSM 850 / 900 / 1800 / 1900;;;;2007, September. Released 2008, October;Discontinued;113 x 58 x 15.4 mm (4.45 x 2.28 x 0.61 in);125 g (4.41 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.6 inches, 20.9 cm(~31.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;Microsoft Windows Mobile 6.0 Professional;TI OMAP 850;200 MHz ARM926EJ-S;;microSD (dedicated slot);128MB 64MB RAM;;2 MP, AF;;Yes;No;;;;Wi-Fi 802.11 b/g;2.0;Yes, SiRF Star III chipset;;FM radio;1.1;;Removable Li-Ion battery;Silver;;About 300 EUR;;;;;Business card scannerVoice RecognitionMP3 PlayerPocket OfficeOrganizerVoice memoWorld timeStopwatch;;;Class 10;Yes;;
https://www.gsmarena.com/asus_z801-2107.php;https://fdn2.gsmarena.com/vv/bigpic/asus-z801.gif;Asus Z801;Released;110g, 23.5mm thickness;Feature phone;64MB storage, microSD slot;8;N/A;123,395 hits;"2.0""";240x320 pixels; ;;750 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;;Discontinued;92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in);110 g (3.88 oz);;Mini-SIM;TFT resistive touchscreen, 256K colors;2.0 inches, 12.4 cm(~29.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;- Second external display, 128 x 128 pixels, 1.0 inches;;;;;microSD (dedicated slot);64MB;;2 MP;LED flash;Yes;No;;;;No;1.2, A2DP;No;;FM radio;1.1;;Removable Li-Ion 750 mAh battery;Silver;;About 260 EUR;;;Up to 300 h;Up to 5 h;Audio/ Video PlayerPredictive text inputOrganizerStopwatch;;;Class 10;No;;
https://www.gsmarena.com/asus_j502-2097.php;https://fdn2.gsmarena.com/vv/bigpic/asus-j502.gif;Asus J502;Released 2007;120g, 14.7mm thickness;Feature phone;24MB storage, microSD slot;9;N/A;159,900 hits;"2.4""";240x320 pixels; ;;;GSM 900 / 1800 / 1900;;;;2007;Discontinued;103.5 x 52.8 x 14.7 mm (4.07 x 2.08 x 0.58 in);120 g (4.23 oz);;Mini-SIM;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~32.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;;;microSD (dedicated slot);24MB;;3 MP, AF;LED flash;Yes;No;;;;No;2.0, A2DP;No;;No;1.1;;Removable Li-Ion battery;Black, Red;;About 300 EUR;;;;;TV-outeBook readerMP3 PlayerOrganizerWorld clock;;;Class 12;Yes;;
https://www.gsmarena.com/asus_v88i-2098.php;https://fdn2.gsmarena.com/vv/bigpic/asus-v88i.gif;Asus V88i;Released 2007;80g, 16mm thickness;Feature phone;35MB storage, microSD slot;9;N/A;122,011 hits;;176x220 pixels; ;;;GSM 900 / 1800 / 1900;UMTS 2100;;Yes, 384 kbps;2007;Discontinued;101 x 45 x 16 mm (3.98 x 1.77 x 0.63 in);80 g (2.82 oz);;Mini-SIM;TFT resistive touchscreen, 256K colors;;176 x 220 pixels;;;;;;;microSD (dedicated slot);35MB;;2 MP, AF;;Yes;Videocall camera;;;;No;2.0;No;;FM radio;Proprietary;;Removable Li-Ion battery;Black;;About 290 EUR;;;;;Audio/ Video PlayerFile ManagerPredictive text inputOrganizer;;;;;;
https://www.gsmarena.com/asus_m530w-2096.php;https://fdn2.gsmarena.com/vv/bigpic/asus-m530w.gif;Asus M530w;Released 2008, April;135g, 13.8mm thickness;Microsoft Windows Mobile 6 Standard;256MB 64MB RAM storage, microSD slot;9;N/A;226,853 hits;"2.4""";320x240 pixels;64 MB RAM;;1200 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;;Yes, 384 kbps;2007, May. Released 2008, April;Discontinued;117 x 65 x 13.8 mm (4.61 x 2.56 x 0.54 in);135 g (4.76 oz);;Mini-SIM;TFT , 65K colors;2.4 inches, 17.8 cm(~23.5% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;Microsoft Windows Mobile 6 Standard;;32-bit Intel XScale PXA270 416 MHz;;microSD (dedicated slot);256MB 64MB RAM;;2 MP;;Yes;VGA videocall camera;;;;Wi-Fi 802.11b/g;2.0, A2DP;No;;No;1.1;;Removable Li-Ion 1200 mAh battery;Black, White;;About 330 EUR;;;Up to 250 h;Up to 5 h;Pocket OfficeBluetooth PresenterBusiness card scannerMP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerWorld ClockFile ManagerMSN;;;;;;
https://www.gsmarena.com/asus_p526-1988.php;https://fdn2.gsmarena.com/vv/bigpic/asus-p526.gif;Asus P526;Released 2007, March;115g, 15.4mm thickness;Microsoft Windows Mobile 6.0 Professional;128MB storage, microSD slot;10;N/A;284,917 hits;"2.6""";240x320 pixels; ;TI OMAP 850;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, March;Discontinued;110 x 58 x 15.4 mm (4.33 x 2.28 x 0.61 in);115 g (4.06 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.6 inches, 20.9 cm(~32.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;Microsoft Windows Mobile 6.0 Professional;TI OMAP 850;200 MHz ARM926EJ-S;;microSD (dedicated slot);128MB;;2 MP;;Yes;No;;;;No;1.2;Yes, SiRF Star III chipset;;No;1.1;;Removable Li-Ion 1300 mAh battery;Silver;;About 300 EUR;;;Up to 150 h;Up to 4 h;Business card scannerVoice RecognitionMP3 PlayerPocket OfficeOrganizerVoice memoWorld timeStopwatch;;;Class 10;Yes;;
